,Authors,Title,Year,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type
89,"Nikolaidis T.N., Koukouli N., Maliokas A., Baniotopoulos C.C.",Stability investigations in composite steel-concrete walls for restoration purposes to enhance structural and sustainability design,2020,10.1088/1755-1315/410/1/012109,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079652953&doi=10.1088%2f1755-1315%2f410%2f1%2f012109&partnerID=40&md5=642dadbb54f82a09a02f44a0a7288526,"In the present paper a methodology is proposed to evaluate the sustainability of intervention in existing multi-storey concrete buildings using structural steel systems. Taking into account that an intervention in an existing building can be characterized as sustainable if the design considerations include critical sustainability assessments, a method is proposed and then applied to a case study for the restoration of an eight-floor building located at the center of the city ofThessaloniki.This case study is also compared to other relevant assessments with the option of reuse of the existing building only with elementary restoration works and the design of a new composite steel-concrete building constructed at the same location. The analysis includes a description of the building characteristics and pathologies, with an estimation of the structural performance after the application of an optimization process when using structural steel systems for its enhancement. © 2020 Published under licence by IOP Publishing Ltd.",,Climate change; Concrete buildings; Restoration; Steel construction; Structural analysis; Sustainable development; Building characteristics; Composite steel concrete; Design considerations; Restoration works; Structural performance; Structural steels; Sustainability assessment; Sustainability designs; Concretes,Conference Paper
37,"Horvath A., Hendrickson C.",Steel versus steel-reinforced concrete bridges: environmental assessment,1998,10.1061/(ASCE)1076-0342(1998)4:3(111),https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032170333&doi=10.1061%2f%28ASCE%291076-0342%281998%294%3a3%28111%29&partnerID=40&md5=292f1ed93a1e6a831402c6c3306a16b1,"Bridge material selection has traditionally been based on engineering and economic criteria. With the increasing interest of the public, industry, and government in sustainable development, environmental assessment in construction is becoming more important. However, we need metrics and data on design alternatives for effective decision making. In this paper, we present results of a life cycle inventory analysis of steel and steel-reinforced concrete bridge girders, based on publicly available data. We find that for the initial construction of equivalent designs for a particular location, a steel-reinforced concrete bridge generally has lower environmental effects than a steel bridge. The expected design life of the two types of bridges is influenced by wear and tear, but also by obsolescence. The uncertainty in bridge design life and related data uncertainties make comparisons based on annualized environmental effects difficult. The steel bridges' beneficial reuse and recycling rates may result in lower annualized environmental effects. In particular applications, however, one material might be preferred over the other due to engineering, aesthetic, or economic criteria, regardless of overall environmental effects.Bridge material selection has traditionally been based on engineering and economic criteria. With the increasing interest of the public, industry, and government in sustainable development, environmental assessment in construction is becoming more important. However, we need metrics and data on design alternatives for effective decision making. In this paper, we present results of a life cycle inventory analysis of steel and steel-reinforced concrete bridge girders, based on publicly available data. We find that for the initial construction of equivalent designs for a particular location, a steel-reinforced concrete bridge generally has lower environmental effects than a steel bridge. The expected design life of the two types of bridges is influenced by wear and tear, but also by obsolescence. The uncertainty in bridge design life and related data uncertainties make comparisons based on annualized environmental effects difficult. The steel bridges' beneficial reuse and recycling rates may result in lower annualized environmental effects. In particular applications, however, one material might be preferred over the other due to engineering, aesthetic, or economic criteria, regardless of overall environmental effects.",,Concrete beams and girders; Environmental testing; Life cycle; Reinforced concrete; Steel beams and girders; Steel bridges; Structural analysis; Wear of materials; Life cycle assessment (LCA); Concrete bridges; bridge,Article
30,"Brütting J., Ohlbrock P.O., Hofer J., D’Acunto P.",Stock-constrained truss design exploration through combinatorial equilibrium modeling,2021,10.1177/09560599211064100,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121371491&doi=10.1177%2f09560599211064100&partnerID=40&md5=44e5659af44d738582aa7d7fe88c6e7a,"Reusing structural components has potential to reduce environmental impacts of building structures because it reduces new material use, energy consumption, and waste. When designing structures through reuse, available element characteristics become a design input. This paper presents a new computational workflow to design structures made of reused and new elements. The workflow combines Combinatorial Equilibrium Modeling, efficient Best-Fit heuristics, and Life Cycle Assessment to explore different design options in a user-interactive way and with almost real-time feedback. The method applicability is demonstrated by a realistic case study. Results show that structures combining reused and new elements have a significantly lower environmental impact than solutions made of new material only. © The Author(s) 2021.",best-fit algorithm; circular economy; combinatorial equilibrium modeling; cutting-stock problem; graphic statics; Reuse; structural design,Energy utilization; Environmental impact; Life cycle; Best fit algorithm; Circular economy; Combinatorial equilibrium modeling; Cutting-stock problems; Design Exploration; Equilibrium modelling; Graphic statics; Reuse; Structural component; Truss design; Structural design,Article
37,"Gapparov K.G., Erkaboev H.J., Mansurov Y.N., Aksenov A.A.",Structural Analysis of Secondary Babbits,2021,10.1007/s11015-021-01189-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116044213&doi=10.1007%2fs11015-021-01189-8&partnerID=40&md5=bb2c41f8e9b0a51c164e5f54f0f10299,"Repairing equipment with sleeve bearings requires a large amount of expensive babbit. Babbits have low hardness, low melting point, and increased ductility. They are run-in well in friction units, have high antifriction properties, and resist shock loads well. However, babbits used for pouring into sleeve bearings in the form of shells are not currently produced in the Republic of Uzbekistan, although the demand for them is enormous. The authors of this study have developed a technology to reuse babbit chips for filling shells. For this purpose, the average composition of scrap and waste of babbits has been analyzed. Based on two-component systems, the required three-component state diagrams are constructed with the main alloying elements and impurities, whichare part of the babbit scrap. In addition, this work studies the structural transformations in model alloys and alloys based on recycled babbits in terms of their crystallization process and establishes the nature of the yielding of babbits. © 2021, Springer Science+Business Media, LLC, part of Springer Nature.",antimony; components; copper; impurities; properties; state diagrams; structural components; structure; tin,Alloying elements; Copper; Scrap metal reprocessing; Tin; Antifriction property; Component; Large amounts; Low hardness; Low melting point; Property; Sleeve bearings; State diagram; Structural component; Tin; Antimony,Article
20,"Loqman N., Safiee N.A., Bakar N.A., Nasir N.A.M.",Structural Behavior of Steel-Concrete Composite Beam using Bolted Shear Connectors: A Review,2018,10.1051/matecconf/201820306010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055467813&doi=10.1051%2fmatecconf%2f201820306010&partnerID=40&md5=678f5f0ec6146b92c565d06fb1c6ccb4,"Conventional steel-concrete composite beams have been recognized to exhibit stronger structural characteristics, in terms of strength and stiffness, when compared to pure steel or reinforced concrete beams. However, currently most steel beam is fully attached to the concrete slab; this means that the shear connectors are welded through the steel decking on to the steel beam and cast into concrete slab to fulfill the necessary shear connection. Recently, the deconstruction and reuse of the components almost impossible. In order to achieve a sustainable structural system, precast concrete slabs are attached to a steel beam using bolted shear connectors in prefabricated holes have been introduced as an alternative to the conventional connectors in steel - concrete composite beam system. This paper reviews the structural behavior of composite beam system such as the strength, stiffness, slip behavior, failure mode and sustainability obtained by experiment and numerical studies in order to address the applicability and efficiency of the composite beams having precast concrete slabs and bolted shear connectors. © The Authors, published by EDP Sciences, 2018.",,Bolts; Composite beams and girders; Concrete beams and girders; Concrete slabs; Offshore oil well production; Reinforced concrete; Steel beams and girders; Stiffness; Sustainable development; Composite beam systems; Conventional steel; Reinforced concrete beams; Steel concrete composite beam; Strength and stiffness; Structural behaviors; Structural characteristics; Structural systems; Precast concrete,Conference Paper
28,"Hertz K.D., Halding P.",Structural Detailing,2022,10.1007/978-3-030-80500-5_9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118195183&doi=10.1007%2f978-3-030-80500-5_9&partnerID=40&md5=fb3a35b3a15649e0ff5639a3cec9a05f,"Some structural details of Super-light structures are explained. The theory of reinforcement anchorage is provided, and design and full-scale tests of concrete hinges for pearl-chain arches are shown. Furthermore, a potential for easy disassembly and reuse of structural elements like the SL-decks by using a weak mortar in joints is discussed. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.",,,Book Chapter
50,"Reis E.D., Souza D.L.C.E., Carvalho H., Montenegro P.A., Ribeiro D.","Structural Safety and Stability of the Bridge on the Paraopeba River in Moeda, Minas Gerais, Brazil: Case Study",2021,10.1061/(ASCE)SC.1943-5576.0000529,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091942273&doi=10.1061%2f%28ASCE%29SC.1943-5576.0000529&partnerID=40&md5=fb2124b7b75c613385827719f9326da8,"A railway bridge over the Paraopeba River was built in Moeda, Minas Gerais, Brazil; however, the railway line for which it was intended was deactivated and, to reuse it as a road bridge, a concrete deck was installed. Upon closer inspection, anomalies were revealed and their causes were found to be related to the installation of the new deck. This work intends to contribute to the structural evaluation and rehabilitation of steel bridges through numerical analysis. For this purpose, a three-dimensional numerical finite-element model of the structure using the SAP2000 version 15 software was developed, in which the acting loads were applied according to the Brazilian standards. The outcomes obtained by the performed nonlinear analysis indicate the occurrence of buckling due to the axial compression load in some structural elements, a phenomenon also observed during the bridge's first inspection. Thus, to ensure that the bridge is safely reused, the locking of the truss diagonals is proposed as a structural reinforcement. Additionally, the posts' lateral locking of the three end spans is recommended. © 2020 American Society of Civil Engineers.",Numerical analysis; Steel bridges; Structural safety,"Nonlinear analysis; Railroads; Axial compression load; Concrete deck; Minas Gerais , Brazil; Railway bridges; Structural elements; Structural evaluation; Structural reinforcement; Structural safety; Locks (fasteners)",Article
36,"Kawaguchi J., Morino S., Sato T., Ohara K.",Structural characteristics of CFT frames consisting of reusable members,2006,10.1061/40826(186)40,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645226320&doi=10.1061%2f40826%28186%2940&partnerID=40&md5=fb173c7bb65fe1b9f1c5aad110d58d26,"The purpose of this research is to develop new type of frames made of reusable members. The frame consists of three parts: circular CFT (concrete-filled tube) columns, wide flange steel beams and beam-to-column connections that are made of circular tube with wide flange shape brackets. These parts are all prefabricated in the shop. When we reuse the structural members of the frame, all members must be taken apart easily. For this reason, beams are connected to beam-to-column connection by high-strength bolts and splicing plates, and columns are just set into the tube of beam-to-column connection. The gap between two tubes (CFT column and beam-to-column connection) is filled by high strength mortar. In order to clarify the elastic-plastic characteristics of this frame, he T-shape frame models consisting of CFT column and beam-to-column connection were tested under the constant axial load and cyclic horizontal load.",,Composite beams and girders; Elasticity; Mortar; Plasticity; Structural analysis; Axial loads; Cyclic horizontal load; Steel beams; Steel structures,Conference Paper
251,"Biggs R., McCandless M., Cochran R., Clark B., Zink S., Pendleton E., Griffin K.",Structural efficiency of integrated composite structures for future space launch vehicle airframe applications,2011,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880611021&partnerID=40&md5=0076217e87ef7987c8f74cc2be22395d,"This paper summarizes the objectives and status for the Future-responsive Access to Space Technologies (FAST) Airframe and Structural Health Monitoring (SHM) Ground Experiment (AFGE) program. The FAST AFGE program is an Air Force Research Laboratory (AFRL) project focused on demonstrating the integration of composite structures technologies for application on future space launch vehicle airframes. Technology advancement of integrated composite structures is being performed by development and testing of an integrated airframe ground test article to reduce risks for future responsive access to space. The FAST AFGE test article consists of a liner-less, load bearing, composite cryogenic propellant tank with an integral common bulkhead and integral skirts. The composite propellant tank serves as the airframe fuselage and is integrated with lifting surfaces, thrust structure, thermal protection, and structural health monitoring capability. The primary focus of this paper includes a mass properties assessment for the major composite structural components of the AFGE integrated test article, the common bulkhead tank and the wing box carry-through structure. Structural design details are summarized including predicted mass properties of the major structural components compared to measured weights. Test article weights are used to derive total airframe mass properties for a Reference Flight System (RFS) reusable booster as a measure of structural efficiency. A comparison of structural efficiency is made with goals and thresholds for the FAST AFGE program. The test plan for the FAST AFGE integrated test article is summarized including mass property measurements, cryogenic fill with pressurization cycling, and mechanical/thermal load tests to demonstrate reliability, reusability, and potential nonlinearity to reduce airframe risks for future space launch vehicles.© 2011 by Lockheed Martin Corporation.",,Air Force Research Laboratory; Cryogenic propellant tanks; Development and testing; Space launch vehicles; Structural component; Structural efficiencies; Structural health monitoring (SHM); Technology advancement; Airframes; Application programs; Bulkheads (retaining walls); Composite propellants; Computer software reusability; Cryogenics; Launch vehicles; Reusability; Structural design; Structural frames; Structural health monitoring; Structure (composition); Spacecraft propulsion,Conference Paper
45,"Joustra J., Flipsen B., Balkenende R.",Structural reuse of high end composite products: A design case study on wind turbine blades,2021,10.1016/j.resconrec.2020.105393,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100214165&doi=10.1016%2fj.resconrec.2020.105393&partnerID=40&md5=06aa668594c515e943505addef7b8002,"Composite materials, in particular fibre reinforced polymers, present a challenge when reaching their end of life. Current recycling processes are unable to capture the high-end material quality, thus challenging (re)use of composite materials in a Circular Economy. Structurally reusing segmented parts of end-of-life products as construction elements has been demonstrated to provide a promising alternative. However, reflection on the consequences for the initial design of composite products is still missing. This study investigates the effect of the original product design on the recovery and reuse of composite products, taking wind turbine blades as case material. Construction elements were cut from a decommissioned blade and reused in a design study. Observations from the recovery and design process were connected to decisions made in the original product design. The insights were discussed with experts from the field of blade design. This resulted in identification of design aspects that enable multiple lifecycles of the composite material as construction panels, if considered during initial product design. © 2021",Circular economy; Composite materials; Design strategies; Structural reuse; Wind turbine blades,Composite structures; Fiber reinforced plastics; Life cycle; Turbine components; Turbomachine blades; Wind turbines; Circular economy; Composite products; Construction elements; Design case studies; End-of-life products; Fibre reinforced polymers; Recycling process; Wind turbine blades; Product design; composite; design; polymer; recycling; structural component; wind turbine; Article; economic aspect; life cycle assessment; manufacturing; monitoring; recycling; standardization; wind turbine blade,Article
309,"Agulló L., Aguado A., Garcia T.",Study of the use of paper manufacturing waste in plaster composite mixtures,2006,10.1016/j.buildenv.2005.03.011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-31344481854&doi=10.1016%2fj.buildenv.2005.03.011&partnerID=40&md5=8648b2917519537680a985d9533f11f6,"The reuse of by-products or waste from industrial processes in construction is an increasingly common practice. In this article, we present an experimental study aimed at evaluating the reuse of paper pulp waste generated in the manufacture of paper for non-structural elements in the form of a plaster-pulp composite material. The analysis of several variables, such as the proportion of pulp added or the mix procedure, in respect to aspects relating to the properties of the fresh and hard material, has demonstrated that it is feasible, although the natural state of the waste material used, with high water content and extensive caking, makes prior treatment advisable. © 2005 Elsevier Ltd. All rights reserved.",Industrial waste; Paper pulp waste; Plaster; Recycling,Byproducts; Composite materials; Industrial wastes; Plaster; Pulp materials; Recycling; Paper manufacturing waste; Paper pulp waste; Plaster composite mixture; Plaster-pulp composite material; Water content; Waste paper; Byproducts; Composite materials; Industrial wastes; Plaster; Pulp materials; Recycling; Waste paper; pulp and paper industry; recycling; Byproducts; Caking; Composites; Industrial Wastes; Moisture Content; Plaster; Pulps; Recycling; Waste Papers,Article
265,"Shaukat A.K., Kamal M.A.",Study of visco-elastic properties of shoppers waste for its reuse as construction material,2010,10.1016/j.conbuildmat.2009.12.035,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951203889&doi=10.1016%2fj.conbuildmat.2009.12.035&partnerID=40&md5=8657a37eefd4c73165f6af855905c037,"Plastic shoppers are made of low molecular weight organic materials. Due to throw away culture and non-decaying properties of shoppers, the waste has increased to alarming level since reuse or recycle industry is incompatible with the waste generation. The waste problems have attracted world-wide recognition and multiple solutions to tackle the problems are under consideration. There exists a great potential for reuse of shopper waste in construction industry. The waste has been used to fabricate compressed shoppers waste (CSW) blocks. This paper discusses the fabrication and testing of CSW-blocks as a construction material and determination of its visco-elastic properties. Based on properties, design charts have been developed for design of structural components using CSW-blocks as material. Application of design charts is also explained. © 2010.",Construction material; Reuse; Shopper waste; Visco-elastic,Construction material; Construction materials; Design charts; Low molecular weight; Multiple solutions; Organic materials; Structural component; Visco-elastic; Viscoelastic properties; Waste generation; Waste problems; Cements; Construction industry; Design; Elasticity; Materials,Article
13,"Du H., Hu X., Meng Y., Han G., Guo K.",Study on composite beams with prefabricated steel bar truss concrete slabs and demountable shear connectors,2020,10.1016/j.engstruct.2020.110419,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080084821&doi=10.1016%2fj.engstruct.2020.110419&partnerID=40&md5=be9da524a84b2b10f234b4fd9a262f7b,"In the conventional steel-concrete composite beams, the composite action is achieved by welded stud connectors which are encased into the cast-in-place concrete slab. This makes the deconstruction and reuse of the structural components almost impossible. A sustainable and prefabricated composite structural system was developed in this study wherein the steel beam is attached to the prefabricated steel-bars truss concrete slab using the demountable bolted connectors. Twelve push-out specimens were designed and tested to assess the shear behavior of the bolted connectors. The test results showed that the shear bearing capacity of the bolted connectors with the prefabricated steel-bars truss concrete slab increased 7.0% over that of the bolted connectors with the prefabricated normal concrete slab. Three full-scale composite beams with various shear connection ratios were constructed and loaded to failure. For direct comparison, a similar composite beam was constructed with the same section size and shear connectors, but using the cast-in-place concrete slab. The flexural capacity of the composite beams with 68% shear connection and full shear connection increased 9.8% and 15.8% compared to the composite beam with 46% shear connection, respectively. The mechanical behavior of the composite beam with the prefabricated concrete slab was comparable with that of the composite beam with cast-in-place concrete slab. The load carrying capacity of the composite beam can be predicted by the simplified model in Eurocode 4 and the plastic model. © 2020 Elsevier Ltd",Composite beam; Demountable shear connector; Load carrying capacity; Prefabricated; Push-out test; Steel bar truss concrete slab,Bars (metal); Bolts; Cast in place concrete; Composite beams and girders; Concrete beams and girders; Connectors (structural); Load limits; Loads (forces); Trusses; Composite beam; Prefabricated; Push-out tests; Shear connector; Steel bars; Concrete slabs; bearing capacity; building code; composite; concrete; shear strength; steel structure; testing method,Article
58,"Liu X.-Y., Wang Y.-Q., Bu Y.-D., Guan Y.",Study on micromechanical fracture models of structural steel and its welds,2021,10.18057/IJASC.2021.17.2.2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111117858&doi=10.18057%2fIJASC.2021.17.2.2&partnerID=40&md5=aac423403cde2281ed08cda796def0ea,"Steel structures have been widely used in constructions due to their advantages of lightweight, high strength, short construction time and high recycling and reuse potential. Fracture failure in steel structures should be prevented to avoid collapse of the whole structures. Micromechanical fracture models can capture the fracture initiation mechanisms and therefore can be used to predict ductile fractures in steel. Twelve smooth round bars were carried out to obtain the material properties and 36 notched round bars were tested to calibrate the parameters of stress modified critical strain (SMCS) model and the void growth model (VGM) for structural steels (Q235B and Q345B) and the corresponding welds. Specimens were extracted from the base metal, the weld metal and the heat affected zone (HAZ) to investigate fracture behaviour in different parts of the welded joint. Scanning electron microscope (SEM) measurements were taken and finite element models were developed to calibrate the models. The test results and calibrated parameters are reported. Moreover, the calibrated models are applied to analyses the fracture behaviour of welded joints and their accuracy are validated. The calibrated and validated models can be used for further numerical fracture analysis in welded steel structures. © 2021 by The Hong Kong Institute of Steel Construction. All rights reserved.",Finite element analyses; Fracture prediction; Micromechanical models; Parameter calibration; Steel structure; Tests,Building materials; Fracture mechanics; Heat affected zone; Scanning electron microscopy; Steel construction; Welded steel structures; Welding; Construction time; Critical strains; Fracture analysis; Fracture behaviour; Fracture initiation; Micromechanical fracture models; Notched round bars; Structural steels; Ductile fracture,Article
91,"Lukyanenko R., Castellanos A., Storey V.C., Castillo A., Tremblay M.C., Parsons J.",Superimposition: Augmenting Machine Learning Outputs with Conceptual Models for Explainable AI,2020,10.1007/978-3-030-65847-2_3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098264372&doi=10.1007%2f978-3-030-65847-2_3&partnerID=40&md5=8c59e2ce46465f9c39bd0f016b4a37ef,"Machine learning has become almost synonymous with Artificial Intelligence (AI). However, it has many challenges with one of the most important being explainable AI; that is, providing human-understandable accounts of why a machine learning model produces specific outputs. To address this challenge, we propose superimposition as a concept which uses conceptual models to improve explainability by mapping the features that are important to a machine learning model’s decision outcomes to a conceptual model of an application domain. Superimposition is a design method for supplementing machine learning models with structural elements that are used by humans to reason about reality and generate explanations. To illustrate the potential of superimposition, we present the method and apply it to a churn prediction problem. © 2020, Springer Nature Switzerland AG.",Artificial intelligence; Conceptual modeling; Explainable AI; Human categorization; Machine learning; Superimposition,Computer software reusability; Decision making; Information management; Turing machines; Churn predictions; Conceptual model; Decision outcome; Design method; Machine learning models; Structural elements; Machine learning,Conference Paper
315,"Geyer R., Jackson T.",Supply loops and their constraints: The Industrial ecology of recycling and reuse,2004,10.2307/41166210,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642383476&doi=10.2307%2f41166210&partnerID=40&md5=b3c1064228ce1f01f024fc2e3065d27f,"An increasing number of firms in Asia, Europe, and North America engage in voluntary or mandatory end-of-life product management. Since developments in product take-back are driven by a mixture of environmental concerns and economic opportunities, the most promising corporate end-of-life strategies create both economic and environmental value. This article introduces a framework that can help managers identify and assess such supply loop strategies. The usefulness of the framework is demonstrated by applying it to two specific supply loops, recycling and reuse of structural steel sections in the UK construction sector. The case study highlights the importance of supply chain constraints and also shows how lack of data can be a major obstacle to the evaluation of potential win-win supply loops.",,,Review
86,"Xu Y., Dong L., Wang H., Xie X., Wang P.",Surface crack detection and monitoring in metal structure using RFID tag,2020,10.1108/SR-06-2019-0153,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078979196&doi=10.1108%2fSR-06-2019-0153&partnerID=40&md5=ed8a86cf3a00accd71948265fce91721,"Purpose: RFID tags for sensing are available to operate and transmit sensing data to measurement equipment without battery and wires, which is a great advantage in establishing IoT environment. For crack sensing tags, however, the short service life of tags restricted their application. This paper aims to introduce a method of surface crack detection and monitoring based on RFID tag, which makes it possible for tags to be reused. Design/methodology/approach: Metal plate to be monitored, acting as the ground plane of microstrip patch antenna, is underneath the crack sensing tag. The propagating surface crack in metal plate will change the electric length of tag’s antenna that is directly proportional to the crack depth and length. Thus, the deformation of sensing tag introduced by the load on metal structure is no longer a prerequisite for crack sensing. Findings: The simulated and experimental results show that the proposed crack sensing tag can sense the change of surface crack with mm-resolution and sense surface crack propagation without a deformation, which means the proposed crack sensing tag can be reused. Originality/value: The key advantage of the proposed method is the reusability of the RFID tags. © 2020, Emerald Publishing Limited.",Crack monitoring; Reusable crack sensor; RFID tag; Surface crack sensing,Computer software reusability; Crack propagation; Deformation; Metals; Microstrip antennas; Plate metal; Plates (structural components); Radio frequency identification (RFID); Reusability; Slot antennas; Surface defects; Crack monitoring; Crack sensors; Design/methodology/approach; Measurement equipment; Micro-strip patch antennas; RF-ID tags; Surface crack detection; Surface cracks; Crack detection,Article
94,"Brumana R., Oreni D., Barazzetti L., Cuca B., Previtali M., Banfi F.",Survey and scan to BIM model for the knowledge of built heritage and the management of conservation activities,2020,10.1007/978-3-030-33570-0_35,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077431341&doi=10.1007%2f978-3-030-33570-0_35&partnerID=40&md5=1fa6332bbc8a823bf1e20569d68af673,"Surveying a historic building means to measure, to detect and to analyse its geometries, its structural elements, the connections still existing between the different parts, in order to define its state of conservation, to make structural analysis and finally to plan a proper project of conservation, consolidation and reuse. The survey represents the first necessary moment for building’s knowledge investigation. Nowadays, the wide use of tools and accurate surveying techniques makes it possible to achieve an adequate level of accuracy of information related to the buildings; BIM tools offer a great potential, in terms of both planning and evaluation of the entire knowledge and conservation process of an historical building, and in terms of its management and future maintenance. In particular, the BIM technologies allow the communication between data coming from different software, allowing a greater exchange of information between many actors. In recent years, the generative process of Building Information Modelling (BIM) oriented to the digitization of built heritage has been supported by the development of new commands modelling able to integrate the output data produced by laser scanner surveys (point clouds) in major modelling applications. Structural elements, such as vaulted historical systems, arches, decorations, architectural ornaments and wall partitions with variable cross sections, require higher levels of detail (LOD) and information (LOI) compared to the digitalization process of new buildings. Therefore, the structure of a BIM model aimed at representing existing and historical artefacts (HBIM) requires the definition of a new digital process capable of converting traditional techniques used for the management of new buildings to those suitable for creation of digital versions of historical buildings that are unique of their kind. The aim of this paper is to present the results of the ongoing researches and activities carried out on survey and HBIM model of historical buildings. © The Author(s) 2020.",,,Book Chapter
55,"Patil U., Raut S.P., Ralegaonkar R.V., Madurwar M.V.",Sustainable building materials using textile effluent treatment plant sludge: A review,2021,10.1680/jgrma.21.00027,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119495447&doi=10.1680%2fjgrma.21.00027&partnerID=40&md5=7bb546d22e3720e2db2beb99d4f01840,"A huge quantity of textile effluent sludge is generated from 21 076 textile units of India and dumped in large areas, leading to contamination of soil, surface water and groundwater. Hence, effective management of this sludge is important for its reuse and safe disposal. Considering the utilization of this waste in construction activities, the current paper explores the potential of textile sludge produced from textile industry effluent treatment plants. Many researchers have attempted to reuse this sludge for the development of sustainable construction materials and suggested its optimum usage as a partial substitution for fine aggregate, cement and clay with or without additives for the manufacturing of non-structural building components. This paper provides a critical review of the production of non-structural elements-namely, sustainable building blocks, clay bricks, mortar and paver blocks-using textile effluent treatment plant sludge and recommends optimum ranges of 5-30, 5-40, 5-50 and 20-40%, respectively. The prominent gaps are suggested as the outcome of studies such as techno-economic feasibility of the product, thermal and energy building simulation along with the life-cycle assessment and fatigue life assessment of the developed paver blocks. © 2021 ICE Publishing: All rights reserved.",material characterisation; mechanical properties; sustainable materials,Construction industry; Effluents; Groundwater; Groundwater pollution; Intelligent buildings; Life cycle; Surface waters; Textiles; Effluent treatment plants; Materials characterization; Reuse; Soil surfaces; Surface water and groundwaters; Sustainable building materials; Sustainable materials; Textile effluent; Textile effluent treatment; Treatment-plant sludge; Sustainable development,Article
218,"Stroetmann R., Podgorski C.",Sustainable design of office buildings in steel composite construction,2014,10.2749/222137814814069976,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929429200&doi=10.2749%2f222137814814069976&partnerID=40&md5=57f41cc128c2bdda4234717829c4dcbc,"The issue of sustainability becomes more and more important in the building industry. Within the scope of the German FOSTA research project P881 ""Sustainable office buildings in steel composite construction"" [1] recommendations and planning tools for slabs and columns in consideration of structural and technical as well as economic and ecological requirements were developed. In this paper, firstly, the requirement profiles of ceiling systems and columns are demonstrated. Deepened discussed are the possibilities of an environmentally compliant design for structural components, which includes optimisations of static, ecological and economical aspects. For the purpose of reuse and considering deconstruction a systematisation of structural components as well as the environmentally compliant design are implemented. Furthermore, concepts for the increase of resource efficiency are demonstrated.",Life cycle assessment; Office buildings; Steel composite construction; Sustainability,Composite materials; Construction industry; Ecodesign; Ecology; Life cycle; Office buildings; Sustainable development; Building industry; Compliant designs; Ecological requirements; Economical aspects; Life Cycle Assessment (LCA); Resource efficiencies; Steel composites; Structural component; Construction,Conference Paper
204,"Qian L.P., Zhang S., Zhang W., Zhang Y.J.",System utility maximization with interference processing for cognitive radio networks,2015,10.1109/TCOMM.2015.2412541,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930204071&doi=10.1109%2fTCOMM.2015.2412541&partnerID=40&md5=8fe66854602505017c2e3e779b41222f,"In spectrum underlay cognitive radio networks, secondary users (SUs) are allowed to reuse the spectrum allocated to a primary system. The interference between SUs actually carries information and can potentially be exploited to improve the network performance through information-theoretic interference processing. In this paper, we design an optimal joint power and rate control algorithm that maximizes the secondary system utility subject to the interference temperature constraints of primary users based on the capacity-approaching interference processing scheme called as the Han-Kobayashi scheme. The optimal solution is difficult to achieve because the optimization problem is in general non-convex. To make the optimization problem tractable, this paper first transforms the problem into a monotonic optimization problem through exploiting its hidden monotonicity. We then devise an effective algorithm to obtain the global optimal solution to the joint power and rate control problem in the Han-Kobayashi scheme. The key idea behind the proposed algorithm is to construct a sequence of shrinking polyblocks that approximate the upper boundary of the feasible region with increasing precision. Numerical results further show that the achieved utility of our scheme significantly outperforms the utility of conventional schemes which treat the interference between SUs as the noise. © 2015 IEEE.",Cognitive radio networks; Interference channels; Interference processing; Joint power and rate control; Joints; Monotonic Optimization; Noise; Optimization; Receivers; Utility Maximization; Vectors,Algorithms; Information theory; Joints (structural components); Optimal systems; Optimization; Radio; Radio systems; Receivers (containers); Vectors; Cognitive radio network; Interference channels; Joint power; Monotonic optimization; Noise; Utility maximizations; Cognitive radio,Conference Paper
